competition_id,competition_name,league,season_id,season_name,season,match_id,start_time,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49007575,2024-03-29T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:65930,Westend Indians,6,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49568607,2024-03-30T13:30:00+00:00,sr:competitor:49904,M-Team,sr:competitor:940309,FBC Turku,5,6
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49568745,2024-03-30T15:00:00+00:00,sr:competitor:627728,Tikkurilan Tiikerit,sr:competitor:224502,EraViikingit,3,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49007699,2024-03-30T15:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:25241,Nokian KRP,4,10
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:48962987,2024-03-30T16:00:00+00:00,sr:competitor:1033945,Buchis,sr:competitor:44611,Sokoli Pardubice,4,3
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:48928347,2024-03-30T17:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:118114,FBC Kalmarsund,4,2
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:48999243,2024-03-31T13:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:4143,Jonkopings IK,8,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49007707,2024-03-31T14:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4161,SC Classic Tampere,5,6
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:48999273,2024-03-31T14:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:41254,Linkoping IBK,8,1
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:48912853,2024-03-31T16:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:25902,Tatran Stresovice,7,4
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:48962989,2024-03-31T16:00:00+00:00,sr:competitor:1033945,Buchis,sr:competitor:44611,Sokoli Pardubice,5,9
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:48912839,2024-03-31T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44609,Florbal Mlada Boleslav,3,6
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49568609,2024-04-01T14:00:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:49904,M-Team,8,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49007579,2024-04-01T15:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:4159,Oilers Espoo,5,10
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:48912841,2024-04-01T16:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44609,Florbal Mlada Boleslav,6,5
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:48912855,2024-04-01T16:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:25902,Tatran Stresovice,3,7
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49007773,2024-04-02T15:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:25241,Nokian KRP,6,4
sr:competition:255,Svenska Superligan,czech,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:49073619,2024-04-02T17:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:34558,Vaxjo IBK,7,4
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49007639,2024-04-03T15:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:65930,Westend Indians,6,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49568613,2024-04-03T15:30:00+00:00,sr:competitor:49904,M-Team,sr:competitor:940309,FBC Turku,4,3
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:49568749,2024-04-03T15:30:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:627728,Tikkurilan Tiikerit,4,3
